route_code,route_name,passengers
SE_ESSA_SE_ESGG,STOCKHOLM/ARLANDA airport - GOTEBORG/LANDVETTER airport,391746
SE_ESSA_SE_ESMQ,STOCKHOLM/ARLANDA airport - KALMAR airport,52190
SE_ESSA_SE_ESMS,STOCKHOLM/ARLANDA airport - MALMO airport,276904
SE_ESSA_SE_ESNN,STOCKHOLM/ARLANDA airport - SUNDSVALL-HARNOSAND airport,66945
SE_ESSA_SE_ESNO,STOCKHOLM/ARLANDA airport - ORNSKOLDSVIK airport,40883
SE_ESSA_SE_ESNQ,STOCKHOLM/ARLANDA airport - KIRUNA airport,129849
SE_ESSA_SE_ESNS,STOCKHOLM/ARLANDA airport - SKELLEFTEA airport,131592
SE_ESSA_SE_ESNU,STOCKHOLM/ARLANDA airport - UMEA airport,344461
SE_ESSA_SE_ESNZ,STOCKHOLM/ARLANDA airport - ARE OSTERSUND airport,168681
SE_ESSA_SE_ESPA,STOCKHOLM/ARLANDA airport - LULEA/KALLAX airport,522622
SE_ESSA_SE_ESSV,STOCKHOLM/ARLANDA airport - VISBY airport,76549
SE_ESSA_SE_ESTA,STOCKHOLM/ARLANDA airport - ANGELHOLM airport,85968
SE_ESSA_TH_VTBS,STOCKHOLM/ARLANDA airport - BANGKOK/SUVARNABHUMI INTL airport,126243
SE_ESSA_TR_LTAI,STOCKHOLM/ARLANDA airport - ANTALYA (MIL-CIV) airport,80390
SE_ESSA_TR_LTBA,STOCKHOLM/ARLANDA airport - ISTANBUL/ATATURK airport,54119
SE_ESSA_TR_LTFJ,STOCKHOLM/ARLANDA airport - ISTANBUL/SABIHA GOKCEN airport,84492
SE_ESSA_TR_LTFM,STOCKHOLM/ARLANDA airport - ISTANBUL/ISTANBUL HAVALIMANI airport,107916
SE_ESSA_UA_UKBB,STOCKHOLM/ARLANDA airport - KYIV/BORYSPIL airport,63474
SE_ESSA_UK_EGCC,STOCKHOLM/ARLANDA airport - MANCHESTER airport,85663
SE_ESSA_UK_EGKK,STOCKHOLM/ARLANDA airport - LONDON GATWICK airport,218016
SE_ESSA_UK_EGLL,STOCKHOLM/ARLANDA airport - LONDON HEATHROW airport,487320
SE_ESSA_UK_EGPH,STOCKHOLM/ARLANDA airport - EDINBURGH airport,58276
SE_ESSA_US_KEWR,"STOCKHOLM/ARLANDA airport - NEWARK LIBERTY INTERNATIONAL, NJ. airport",98691
SE_ESSA_US_KJFK,"STOCKHOLM/ARLANDA airport - NEW YORK/JOHN F. KENNEDY INTERNATIONAL, NY. airport",41618
SE_ESSA_US_KLAX,STOCKHOLM/ARLANDA airport - LOS ANGELES INTERNATIONAL CA. airport,85106
SE_ESSA_US_KORD,"STOCKHOLM/ARLANDA airport - CHICAGO - O'HARE INTERNATIONAL, IL. airport",68328
SE_ESSB_BE_EBBR,STOCKHOLM/BROMMA airport - BRUSSELS airport,100800
SE_ESSB_FI_EFHK,STOCKHOLM/BROMMA airport - HELSINKI/VANTAA airport,69281
SE_ESSB_SE_ESDF,STOCKHOLM/BROMMA airport - RONNEBY airport,44385
SE_ESSB_SE_ESGG,STOCKHOLM/BROMMA airport - GOTEBORG/LANDVETTER airport,174523
SE_ESSB_SE_ESGT,STOCKHOLM/BROMMA airport - TROLLHATTAN-VANERSBORG airport,18400
SE_ESSB_SE_ESMK,STOCKHOLM/BROMMA airport - KRISTIANSTAD airport,19470
SE_ESSB_SE_ESMQ,STOCKHOLM/BROMMA airport - KALMAR airport,41695
SE_ESSB_SE_ESMS,STOCKHOLM/BROMMA airport - MALMO airport,232856
SE_ESSB_SE_ESMT,STOCKHOLM/BROMMA airport - HALMSTAD airport,54621
SE_ESSB_SE_ESMX,STOCKHOLM/BROMMA airport - VAXJO/KRONOBERG airport,31793
SE_ESSB_SE_ESNN,STOCKHOLM/BROMMA airport - SUNDSVALL-HARNOSAND airport,28580
SE_ESSB_SE_ESNU,STOCKHOLM/BROMMA airport - UMEA airport,85461
SE_ESSB_SE_ESNZ,STOCKHOLM/BROMMA airport - ARE OSTERSUND airport,45994
SE_ESSB_SE_ESSV,STOCKHOLM/BROMMA airport - VISBY airport,113593
SE_ESSB_SE_ESTA,STOCKHOLM/BROMMA airport - ANGELHOLM airport,102548
SE_ESSL_NL_EHAM,LINKOPING/SAAB airport - AMSTERDAM/SCHIPHOL airport,71188
SE_ESSV_SE_ESGG,VISBY airport - GOTEBORG/LANDVETTER airport,15076
SE_ESSV_SE_ESMS,VISBY airport - MALMO airport,9656
SE_ESSV_SE_ESSA,VISBY airport - STOCKHOLM/ARLANDA airport,73612
SE_ESSV_SE_ESSB,VISBY airport - STOCKHOLM/BROMMA airport,111508
SE_ESTA_SE_ESSA,ANGELHOLM airport - STOCKHOLM/ARLANDA airport,87287
SE_ESTA_SE_ESSB,ANGELHOLM airport - STOCKHOLM/BROMMA airport,100405
SI_LJLJ_AL_LATI,LJUBLJANA/BRNIK airport - TIRANA airport,52390
SI_LJLJ_AT_LOWW,LJUBLJANA/BRNIK airport - WIEN-SCHWECHAT airport,21945
SI_LJLJ_BA_LQSA,LJUBLJANA/BRNIK airport - SARAJEVO airport,21975
SI_LJLJ_BE_EBBR,LJUBLJANA/BRNIK airport - BRUSSELS airport,32398
SI_LJLJ_BE_EBCI,LJUBLJANA/BRNIK airport - CHARLEROI/BRUSSELS SOUTH airport,16230
SI_LJLJ_CH_LSZH,LJUBLJANA/BRNIK airport - ZURICH airport,43891
SI_LJLJ_DE_EDDB,LJUBLJANA/BRNIK airport - BERLIN-BRANDENBURG airport,19584
SI_LJLJ_DE_EDDF,LJUBLJANA/BRNIK airport - FRANKFURT/MAIN airport,63766
SI_LJLJ_DE_EDDM,LJUBLJANA/BRNIK airport - MUENCHEN airport,40392
SI_LJLJ_DK_EKCH,LJUBLJANA/BRNIK airport - KOBENHAVN/KASTRUP airport,13051
SI_LJLJ_EG_HEGN,LJUBLJANA/BRNIK airport - HURGHADA / INTL airport,13179
SI_LJLJ_FI_EFHK,LJUBLJANA/BRNIK airport - HELSINKI/VANTAA airport,15209
SI_LJLJ_FR_LFPG,LJUBLJANA/BRNIK airport - PARIS-CHARLES DE GAULLE airport,49132
SI_LJLJ_ME_LYPG,LJUBLJANA/BRNIK airport - PODGORICA airport,27232
SI_LJLJ_MK_LWSK,LJUBLJANA/BRNIK airport - SKOPJE airport,20338
SI_LJLJ_NL_EHAM,LJUBLJANA/BRNIK airport - AMSTERDAM/SCHIPHOL airport,48375
SI_LJLJ_PL_EPWA,LJUBLJANA/BRNIK airport - WARSZAWA/CHOPINA airport,23458
SI_LJLJ_RS_LYBE,LJUBLJANA/BRNIK airport - BEOGRAD/NIKOLA TESLA airport,36926
SI_LJLJ_RU_UUEE,LJUBLJANA/BRNIK airport - MOSCOW/SHEREMETYEVO airport,37738
SI_LJLJ_TR_LTAI,LJUBLJANA/BRNIK airport - ANTALYA (MIL-CIV) airport,10500
SI_LJLJ_TR_LTFM,LJUBLJANA/BRNIK airport - ISTANBUL/ISTANBUL HAVALIMANI airport,74241
SI_LJLJ_UK_EGGW,LJUBLJANA/BRNIK airport - LONDON LUTON airport,22469
SI_LJLJ_UK_EGKK,LJUBLJANA/BRNIK airport - LONDON GATWICK airport,30603
SI_LJLJ_UK_EGSS,LJUBLJANA/BRNIK airport - LONDON STANSTED airport,60295
SI_LJLJ_XK_LYPR,LJUBLJANA/BRNIK airport - PRISTINA airport,37807
SK_LZIB_AE_OMDB,BRATISLAVA/M.R.STEFANIK airport - DUBAI INTERNATIONAL airport,17094
SK_LZIB_BE_EBCI,BRATISLAVA/M.R.STEFANIK airport - CHARLEROI/BRUSSELS SOUTH airport,31142
SK_LZIB_BG_LBBG,BRATISLAVA/M.R.STEFANIK airport - BURGAS airport,22717
SK_LZIB_BG_LBSF,BRATISLAVA/M.R.STEFANIK airport - SOFIA airport,36050
SK_LZIB_CY_LCLK,BRATISLAVA/M.R.STEFANIK airport - LARNAKA/INTL airport,16501
SK_LZIB_CY_LCPH,BRATISLAVA/M.R.STEFANIK airport - PAFOS/INTL airport,17379
SK_LZIB_EG_HEGN,BRATISLAVA/M.R.STEFANIK airport - HURGHADA / INTL airport,34216
SK_LZIB_EL_LGAV,BRATISLAVA/M.R.STEFANIK airport - ATHINAI/ELEFTHERIOS VENIZELOS airport,19686
SK_LZIB_EL_LGIR,BRATISLAVA/M.R.STEFANIK airport - IRAKLION/NIKOS KAZANTZAKIS airport,14239
SK_LZIB_EL_LGKR,BRATISLAVA/M.R.STEFANIK airport - KERKIRA/IOANNIS KAPODISTRIAS airport,10328
SK_LZIB_EL_LGRP,BRATISLAVA/M.R.STEFANIK airport - RODOS/DIAGORAS airport,17143
SK_LZIB_EL_LGTS,BRATISLAVA/M.R.STEFANIK airport - THESSALONIKI/MAKEDONIA airport,25717
SK_LZIB_ES_LEGE,BRATISLAVA/M.R.STEFANIK airport - GIRONA airport,14544
SK_LZIB_ES_LEMD,BRATISLAVA/M.R.STEFANIK airport - ADOLFO SUAREZ MADRID-BARAJAS airport,14597
SK_LZIB_ES_LEMG,BRATISLAVA/M.R.STEFANIK airport - MALAGA/COSTA DEL SOL airport,13302
SK_LZIB_ES_LEPA,BRATISLAVA/M.R.STEFANIK airport - PALMA DE MALLORCA airport,13364
SK_LZIB_FR_LFOB,BRATISLAVA/M.R.STEFANIK airport - BEAUVAIS-TILLE airport,16263
SK_LZIB_IE_EIDW,BRATISLAVA/M.R.STEFANIK airport - DUBLIN airport,62666
SK_LZIB_IT_LIEA,BRATISLAVA/M.R.STEFANIK airport - ALGHERO/FERTILIA airport,15111
SK_LZIB_IT_LIME,BRATISLAVA/M.R.STEFANIK airport - BERGAMO/ORIO AL SERIO airport,34282
SK_LZIB_IT_LIPE,BRATISLAVA/M.R.STEFANIK airport - BOLOGNA/BORGO PANIGALE airport,15895
SK_LZIB_IT_LIRA,BRATISLAVA/M.R.STEFANIK airport - ROMA/CIAMPINO airport,26468
SK_LZIB_MK_LWSK,BRATISLAVA/M.R.STEFANIK airport - SKOPJE airport,36830
SK_LZIB_MT_LMML,BRATISLAVA/M.R.STEFANIK airport - LUQA airport,17947
SK_LZIB_NL_EHEH,BRATISLAVA/M.R.STEFANIK airport - EINDHOVEN airport,13306
SK_LZIB_RS_LYNI,BRATISLAVA/M.R.STEFANIK airport - NIS airport,15329
SK_LZIB_RU_UUWW,BRATISLAVA/M.R.STEFANIK airport - MOSCOW/VNUKOVO airport,46722
SK_LZIB_TR_LTAI,BRATISLAVA/M.R.STEFANIK airport - ANTALYA (MIL-CIV) airport,81298
SK_LZIB_UA_UKBB,BRATISLAVA/M.R.STEFANIK airport - KYIV/BORYSPIL airport,22993
SK_LZIB_UA_UKKK,BRATISLAVA/M.R.STEFANIK airport - KYIV/ZHULIANY airport,33941
SK_LZIB_UA_UKLL,BRATISLAVA/M.R.STEFANIK airport - LVIV airport,21663
SK_LZIB_UK_EGBB,BRATISLAVA/M.R.STEFANIK airport - BIRMINGHAM airport,30749
SK_LZIB_UK_EGCC,BRATISLAVA/M.R.STEFANIK airport - MANCHESTER airport,27374
SK_LZIB_UK_EGGW,BRATISLAVA/M.R.STEFANIK airport - LONDON LUTON airport,56851
SK_LZIB_UK_EGNM,BRATISLAVA/M.R.STEFANIK airport - LEEDS BRADFORD airport,17774
SK_LZIB_UK_EGPH,BRATISLAVA/M.R.STEFANIK airport - EDINBURGH airport,18418
SK_LZIB_UK_EGSS,BRATISLAVA/M.R.STEFANIK airport - LONDON STANSTED airport,96570
SK_LZKZ_AT_LOWW,KOSICE airport - WIEN-SCHWECHAT airport,34686
SK_LZKZ_BG_LBBG,KOSICE airport - BURGAS airport,14026
SK_LZKZ_CZ_LKPR,KOSICE airport - PRAHA/RUZYNE airport,52205
SK_LZKZ_PL_EPWA,KOSICE airport - WARSZAWA/CHOPINA airport,22348
SK_LZKZ_TR_LTAI,KOSICE airport - ANTALYA (MIL-CIV) airport,37667
SK_LZKZ_UK_EGGW,KOSICE airport - LONDON LUTON airport,73796
SK_LZKZ_UK_EGMC,KOSICE airport - SOUTHEND airport,13933
TR_LTAC_AZ_UBBB,ANKARA/ESENBOGA airport - HEYDAR ALIYEV INTERNATIONAL airport,39216
TR_LTAC_DE_EDDF,ANKARA/ESENBOGA airport - FRANKFURT/MAIN airport,45785
TR_LTAC_DE_EDDL,ANKARA/ESENBOGA airport - DUESSELDORF airport,78062
TR_LTAC_DE_EDDM,ANKARA/ESENBOGA airport - MUENCHEN airport,60570
TR_LTAC_IQ_ORBI,ANKARA/ESENBOGA airport - BAGHDAD INTERNATIONAL airport,65954
TR_LTAC_IQ_ORER,ANKARA/ESENBOGA airport - ERBIL INTL airport,46851
TR_LTAC_IR_OIIE,ANKARA/ESENBOGA airport - TEHRAN/IMAM KHOMAINI INTL airport,52014
TR_LTAC_JO_OJAI,ANKARA/ESENBOGA airport - AMMAN/QUEEN ALIA airport,45768
TR_LTAC_QA_OTHH,ANKARA/ESENBOGA airport - HAMAD INTERNATIONAL airport,41077
TR_LTAC_SA_OEJN,ANKARA/ESENBOGA airport - JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,33939
TR_LTAC_TR_LTAF,ANKARA/ESENBOGA airport - ADANA airport,196268
TR_LTAC_TR_LTAI,ANKARA/ESENBOGA airport - ANTALYA airport,414434
TR_LTAC_TR_LTAJ,ANKARA/ESENBOGA airport - GAZIANTEP airport,178766
TR_LTAC_TR_LTAT,ANKARA/ESENBOGA airport - MALATYA/ERHAC (MIL/CIV) airport,70119
TR_LTAC_TR_LTBA,ANKARA/ESENBOGA airport - ISTANBUL/ATATURK airport,260699
TR_LTAC_TR_LTBH,ANKARA/ESENBOGA airport - CANAKKALE airport,50133
TR_LTAC_TR_LTBJ,ANKARA/ESENBOGA airport - IZMIR/ADNAN MENDERES airport,562696
TR_LTAC_TR_LTBS,ANKARA/ESENBOGA airport - MUGLA/DALAMAN airport,83216
TR_LTAC_TR_LTCA,ANKARA/ESENBOGA airport - ELAZIG airport,101367
TR_LTAC_TR_LTCB,ANKARA/ESENBOGA airport - ORDU-GIRESUN airport,112175
TR_LTAC_TR_LTCC,ANKARA/ESENBOGA airport - DIYARBAKIR airport,189962
TR_LTAC_TR_LTCD,ANKARA/ESENBOGA airport - ERZINCAN (MIL-CIV) airport,50776
TR_LTAC_TR_LTCE,ANKARA/ESENBOGA airport - ERZURUM airport,141257
TR_LTAC_TR_LTCF,ANKARA/ESENBOGA airport - KARS/HARAKANI airport,61597
TR_LTAC_TR_LTCG,ANKARA/ESENBOGA airport - TRABZON airport,230138
TR_LTAC_TR_LTCI,ANKARA/ESENBOGA airport - VAN/FERIT MELEN airport,168927
TR_LTAC_TR_LTCJ,ANKARA/ESENBOGA airport - BATMAN (MIL-CIV) airport,68904
TR_LTAC_TR_LTCK,ANKARA/ESENBOGA airport - MUS airport,56337
TR_LTAC_TR_LTCO,ANKARA/ESENBOGA airport - AGRI/AHMED-I HANI airport,62675
TR_LTAC_TR_LTCP,ANKARA/ESENBOGA airport - ADIYAMAN airport,39499
TR_LTAC_TR_LTCR,ANKARA/ESENBOGA airport - MARDIN airport,57648
TR_LTAC_TR_LTCS,ANKARA/ESENBOGA airport - SANLIURFA/GAP airport,88063
TR_LTAC_TR_LTCT,ANKARA/ESENBOGA airport - IGDIR airport,52215
TR_LTAC_TR_LTCV,ANKARA/ESENBOGA airport - SIRNAK/SERAFETTIN ELCI airport,98575
TR_LTAC_TR_LTCW,ANKARA/ESENBOGA airport - HAKKARI/YUKSEKOVA SELAHADDIN EYYUBI airport,46318
TR_LTAC_TR_LTDA,ANKARA/ESENBOGA airport - HATAY (CIV) airport,53469
TR_LTAC_TR_LTFE,ANKARA/ESENBOGA airport - MUGLA/MILAS-BODRUM airport,168087
TR_LTAC_TR_LTFG,ANKARA/ESENBOGA airport - GAZIPASA-ALANYA airport,41650
TR_LTAC_TR_LTFH,ANKARA/ESENBOGA airport - SAMSUN/CARSAMBA airport,79051
TR_LTAC_TR_LTFJ,ANKARA/ESENBOGA airport - ISTANBUL/SABIHA GOKCEN airport,1100383
TR_LTAC_TR_LTFM,ANKARA/ESENBOGA airport - ISTANBUL/ISTANBUL HAVALIMANI airport,699114
TR_LTAC_UA_UKBB,ANKARA/ESENBOGA airport - KYIV/BORYSPIL airport,62619
TR_LTAC_UA_UKKK,ANKARA/ESENBOGA airport - KYIV/ZHULIANY airport,37876
TR_LTAC_ZZ_ZZZZ,ANKARA/ESENBOGA airport - Unknown airport,262084
TR_LTAF_DE_EDDL,ADANA airport - DUESSELDORF airport,31856
TR_LTAF_IR_OIIE,ADANA airport - TEHRAN/IMAM KHOMAINI INTL airport,45428
TR_LTAF_LB_OLBA,ADANA airport - BEIRUT/BEIRUT INTL airport,28078
TR_LTAF_TR_LTAC,ADANA airport - ANKARA/ESENBOGA airport,195646
TR_LTAF_TR_LTAI,ADANA airport - ANTALYA airport,249695
TR_LTAF_TR_LTBA,ADANA airport - ISTANBUL/ATATURK airport,157411
TR_LTAF_TR_LTBJ,ADANA airport - IZMIR/ADNAN MENDERES airport,306537
TR_LTAF_TR_LTCG,ADANA airport - TRABZON airport,55333
TR_LTAF_TR_LTCI,ADANA airport - VAN/FERIT MELEN airport,59936
TR_LTAF_TR_LTFE,ADANA airport - MUGLA/MILAS-BODRUM airport,37191
TR_LTAF_TR_LTFJ,ADANA airport - ISTANBUL/SABIHA GOKCEN airport,721266
TR_LTAF_TR_LTFM,ADANA airport - ISTANBUL/ISTANBUL HAVALIMANI airport,402049
TR_LTAF_ZZ_ZZZZ,ADANA airport - Unknown airport,214858
TR_LTAI_AT_LOWW,ANTALYA airport - WIEN-SCHWECHAT airport,132916
TR_LTAI_AZ_UBBB,ANTALYA airport - HEYDAR ALIYEV INTERNATIONAL airport,57423
TR_LTAI_BE_EBBR,ANTALYA airport - BRUSSELS airport,175137
TR_LTAI_BY_UMMS,ANTALYA airport - MINSK-2 airport,73793
TR_LTAI_CH_LSZH,ANTALYA airport - ZURICH airport,152162
TR_LTAI_CZ_LKPR,ANTALYA airport - PRAHA/RUZYNE airport,146672
TR_LTAI_DE_EDDB,ANTALYA airport - BERLIN-BRANDENBURG airport,127852
TR_LTAI_DE_EDDC,ANTALYA airport - DRESDEN airport,48120
TR_LTAI_DE_EDDE,ANTALYA airport - ERFURT-WEIMAR airport,45715
TR_LTAI_DE_EDDF,ANTALYA airport - FRANKFURT/MAIN airport,266432
TR_LTAI_DE_EDDG,ANTALYA airport - MUENSTER/OSNABRUECK airport,92703
TR_LTAI_DE_EDDH,ANTALYA airport - HAMBURG airport,253793
TR_LTAI_DE_EDDK,ANTALYA airport - KOELN/BONN airport,360200
TR_LTAI_DE_EDDL,ANTALYA airport - DUESSELDORF airport,476031
TR_LTAI_DE_EDDM,ANTALYA airport - MUENCHEN airport,245983
TR_LTAI_DE_EDDN,ANTALYA airport - NUERNBERG airport,203768
TR_LTAI_DE_EDDP,ANTALYA airport - LEIPZIG/HALLE airport,206375
TR_LTAI_DE_EDDS,ANTALYA airport - STUTTGART airport,265065
TR_LTAI_DE_EDDT,ANTALYA airport - BERLIN-TEGEL airport,146723
TR_LTAI_DE_EDDV,ANTALYA airport - HANNOVER airport,292200
TR_LTAI_DE_EDLP,ANTALYA airport - PADERBORN/LIPPSTADT airport,101034
TR_LTAI_DK_EKBI,ANTALYA airport - BILLUND airport,53984
TR_LTAI_DK_EKCH,ANTALYA airport - KOBENHAVN/KASTRUP airport,89960
TR_LTAI_EE_EETN,ANTALYA airport - LENNART MERI TALLINN airport,55016
TR_LTAI_EG_HESH,ANTALYA airport - SHARM EL SHEIKH / INTL airport,54497
TR_LTAI_FI_EFHK,ANTALYA airport - HELSINKI/VANTAA airport,38858
TR_LTAI_FR_LFSB,ANTALYA airport - BALE-MULHOUSE airport,76615
TR_LTAI_HU_LHBP,ANTALYA airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,59399
TR_LTAI_IL_LLBG,ANTALYA airport - TEL-AVIV/BEN GURION airport,258008
TR_LTAI_JO_OJAI,ANTALYA airport - AMMAN/QUEEN ALIA airport,69130
TR_LTAI_KZ_UAAA,ANTALYA airport - ALMATY airport,67077
TR_LTAI_KZ_UACC,ANTALYA airport - ASTANA airport,57540
TR_LTAI_LB_OLBA,ANTALYA airport - BEIRUT/BEIRUT INTL airport,51623
TR_LTAI_LT_EYVI,ANTALYA airport - VILNIUS INTL airport,141158
TR_LTAI_LV_EVRA,ANTALYA airport - RIGA airport,58056
TR_LTAI_MD_LUKK,ANTALYA airport - CHISINAU/INTERNATIONAL airport,83070
TR_LTAI_NL_EHAM,ANTALYA airport - AMSTERDAM/SCHIPHOL airport,211127
TR_LTAI_NL_EHEH,ANTALYA airport - EINDHOVEN airport,37408
TR_LTAI_NO_ENGM,ANTALYA airport - OSLO/GARDERMOEN airport,88522
TR_LTAI_PL_EPGD,ANTALYA airport - GDANSK IM LECHA WALESY airport,46559
TR_LTAI_PL_EPKT,ANTALYA airport - KATOWICE/PYRZOWICE airport,170748
TR_LTAI_PL_EPPO,ANTALYA airport - POZNAN/LAWICA airport,68173
TR_LTAI_PL_EPWA,ANTALYA airport - WARSZAWA/CHOPINA airport,130311
TR_LTAI_PL_EPWR,ANTALYA airport - WROCLAW/STRACHOWICE airport,65724
TR_LTAI_RO_LROP,ANTALYA airport - BUCURESTI/HENRI COANDA airport,103169
TR_LTAI_RS_LYBE,ANTALYA airport - BEOGRAD/NIKOLA TESLA airport,51040
TR_LTAI_RU_ULLI,ANTALYA airport - SANKT-PETERBURG/PULKOVO airport,446019
TR_LTAI_RU_UNNT,ANTALYA airport - NOVOSIBIRSK/TOLMACHEVO airport,81605
TR_LTAI_RU_UNOO,ANTALYA airport - OMSK/TSENTRALNY airport,43439
TR_LTAI_RU_URKK,ANTALYA airport - KRASNODAR/PASHKOVSKIY airport,149284
TR_LTAI_RU_URMM,ANTALYA airport - MINERALNYYE VODY airport,84308
TR_LTAI_RU_URRP,ANTALYA airport - ROSTOV ON DON/PLATOV airport,115893
TR_LTAI_RU_URWW,ANTALYA airport - VOLGOGRAD/GUMRAK airport,43348
TR_LTAI_RU_USCC,ANTALYA airport - CHELYABINSK/BALANDINO airport,115216
TR_LTAI_RU_USPP,ANTALYA airport - PERM/BOLSHOE SAVINO airport,92333
TR_LTAI_RU_USSS,ANTALYA airport - YEKATERINBURG/KOLTSOVO airport,343812
TR_LTAI_RU_USTR,ANTALYA airport - TYUMEN/ROSCHINO airport,69426
TR_LTAI_RU_UUDD,ANTALYA airport - MOSCOW/DOMODEDOVO airport,541125
TR_LTAI_RU_UUEE,ANTALYA airport - MOSCOW/SHEREMETYEVO airport,631651
TR_LTAI_RU_UUOB,ANTALYA airport - BELGOROD airport,67015
TR_LTAI_RU_UUOO,ANTALYA airport - VORONEZH/CHERTOVITSKOYE airport,89596
TR_LTAI_RU_UUWW,ANTALYA airport - MOSCOW/VNUKOVO airport,1167540
TR_LTAI_RU_UWGG,ANTALYA airport - NIZHNY NOVGOROD/STRIGINO airport,107566
TR_LTAI_RU_UWKD,ANTALYA airport - KAZAN airport,293339
TR_LTAI_RU_UWOO,ANTALYA airport - ORENBURG airport,55089
TR_LTAI_RU_UWUU,ANTALYA airport - UFA airport,213963
TR_LTAI_RU_UWWW,ANTALYA airport - SAMARA/KURUMOCH airport,203410
TR_LTAI_SE_ESGG,ANTALYA airport - GOTEBORG/LANDVETTER airport,49049
TR_LTAI_SE_ESSA,ANTALYA airport - STOCKHOLM/ARLANDA airport,79442
TR_LTAI_SK_LZIB,ANTALYA airport - BRATISLAVA/M.R.STEFANIK airport,81523
TR_LTAI_TR_LTAC,ANTALYA airport - ANKARA/ESENBOGA airport,417952
TR_LTAI_TR_LTAF,ANTALYA airport - ADANA airport,271181
TR_LTAI_TR_LTAJ,ANTALYA airport - GAZIANTEP airport,45994
TR_LTAI_TR_LTAU,ANTALYA airport - KAYSERI (MIL/CIV) airport,51909
TR_LTAI_TR_LTBA,ANTALYA airport - ISTANBUL/ATATURK airport,211568
TR_LTAI_TR_LTBJ,ANTALYA airport - IZMIR/ADNAN MENDERES airport,211296
TR_LTAI_TR_LTCC,ANTALYA airport - DIYARBAKIR airport,87657
TR_LTAI_TR_LTCG,ANTALYA airport - TRABZON airport,77455
TR_LTAI_TR_LTCI,ANTALYA airport - VAN/FERIT MELEN airport,68022
TR_LTAI_TR_LTFJ,ANTALYA airport - ISTANBUL/SABIHA GOKCEN airport,1314252
TR_LTAI_TR_LTFM,ANTALYA airport - ISTANBUL/ISTANBUL HAVALIMANI airport,766441
TR_LTAI_UA_UKBB,ANTALYA airport - KYIV/BORYSPIL airport,504092
TR_LTAI_UA_UKHH,ANTALYA airport - KHARKIV/OSNOVA airport,82524
TR_LTAI_UA_UKLL,ANTALYA airport - LVIV airport,96485
TR_LTAI_UA_UKOO,ANTALYA airport - ODESA airport,48385
TR_LTAI_UK_EGBB,ANTALYA airport - BIRMINGHAM airport,75032
TR_LTAI_UK_EGCC,ANTALYA airport - MANCHESTER airport,187649
TR_LTAI_UK_EGKK,ANTALYA airport - LONDON GATWICK airport,161723
TR_LTAI_UK_EGNT,ANTALYA airport - NEWCASTLE airport,38974
TR_LTAI_UK_EGPF,ANTALYA airport - GLASGOW airport,50490
TR_LTAI_UK_EGSS,ANTALYA airport - LONDON STANSTED airport,83018
TR_LTAI_XK_LYPR,ANTALYA airport - PRISTINA airport,47326
TR_LTAI_ZZ_ZZZZ,ANTALYA airport - Unknown airport,231242
TR_LTAJ_DE_EDDF,GAZIANTEP airport - FRANKFURT/MAIN airport,11245
TR_LTAJ_DE_EDDL,GAZIANTEP airport - DUESSELDORF airport,23088
TR_LTAJ_IQ_ORER,GAZIANTEP airport - ERBIL INTL airport,9502
TR_LTAJ_TR_LTAC,GAZIANTEP airport - ANKARA/ESENBOGA airport,182133
TR_LTAJ_TR_LTAI,GAZIANTEP airport - ANTALYA airport,46049
TR_LTAJ_TR_LTBA,GAZIANTEP airport - ISTANBUL/ATATURK airport,91264
TR_LTAJ_TR_LTBJ,GAZIANTEP airport - IZMIR/ADNAN MENDERES airport,97720
TR_LTAJ_TR_LTBR,GAZIANTEP airport - BURSA/YENISEHIR airport,17410
TR_LTAJ_TR_LTFJ,GAZIANTEP airport - ISTANBUL/SABIHA GOKCEN airport,377102
TR_LTAJ_TR_LTFM,GAZIANTEP airport - ISTANBUL/ISTANBUL HAVALIMANI airport,267315
TR_LTAJ_ZZ_ZZZZ,GAZIANTEP airport - Unknown airport,92210
TR_LTAN_DK_EKCH,KONYA (MIL-CIV) airport - KOBENHAVN/KASTRUP airport,21808
TR_LTAN_SA_OEJN,KONYA (MIL-CIV) airport - JEDDAH/KING ABDULAZIZ INTERNATIONAL airport,9928
TR_LTAN_SA_OEMA,KONYA (MIL-CIV) airport - MADINAH/PRINCE MOHAMMAD BIN ABDULAZIZ INTERNATIONAL airport,12585
TR_LTAN_TR_LTBA,KONYA (MIL-CIV) airport - ISTANBUL/ATATURK airport,52239
TR_LTAN_TR_LTFJ,KONYA (MIL-CIV) airport - ISTANBUL/SABIHA GOKCEN airport,240466
TR_LTAN_TR_LTFM,KONYA (MIL-CIV) airport - ISTANBUL/ISTANBUL HAVALIMANI airport,142599
TR_LTAP_TR_LTBA,AMASYA/MERZIFON airport - ISTANBUL/ATATURK airport,13122
TR_LTAP_TR_LTFJ,AMASYA/MERZIFON airport - ISTANBUL/SABIHA GOKCEN airport,32255
TR_LTAP_TR_LTFM,AMASYA/MERZIFON airport - ISTANBUL/ISTANBUL HAVALIMANI airport,35000
TR_LTAR_TR_LTBA,SIVAS/NURI DEMIRAG airport - ISTANBUL/ATATURK airport,27649
