unit,tra_meas,airp_pr,time,values,source
PAS,PAS_CRD_ARR,BE_EBCI_IT_LIRP,2019,78166,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_MA_GMFF,2019,40378,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_MA_GMFO,2019,39736,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_MA_GMME,2019,41052,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_MA_GMMN,2019,36434,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_MA_GMMW,2019,44906,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_MA_GMMX,2019,39659,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_MA_GMTT,2019,47413,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_MT_LMML,2019,61490,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_PL_EPKK,2019,54057,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_PL_EPMO,2019,85732,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_PL_EPWA,2019,67722,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_PT_LPFR,2019,45252,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_PT_LPPR,2019,61253,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_PT_LPPT,2019,66516,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_RO_LRCL,2019,37738,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_RO_LROP,2019,134739,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_TR_LTFJ,2019,107983,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_UK_EGCC,2019,92787,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_UK_EGPH,2019,41934,avia_par_be
PAS,PAS_CRD_ARR,BE_EBLG_ES_GCLP,2019,15854,avia_par_be
PAS,PAS_CRD_ARR,BE_EBLG_ES_GCTS,2019,576,avia_par_be
PAS,PAS_CRD_ARR,BE_EBLG_ES_LEAL,2019,9758,avia_par_be
PAS,PAS_CRD_ARR,BE_EBLG_ES_LEMG,2019,12051,avia_par_be
PAS,PAS_CRD_ARR,BE_EBLG_TR_LTAU,2019,11393,avia_par_be
PAS,PAS_CRD_ARR,BE_EBOS_EG_HEGN,2019,15808,avia_par_be
PAS,PAS_CRD_ARR,BE_EBOS_EG_HESH,2019,580,avia_par_be
PAS,PAS_CRD_ARR,BE_EBOS_ES_GCLP,2019,11175,avia_par_be
PAS,PAS_CRD_ARR,BE_EBOS_ES_GCTS,2019,22575,avia_par_be
PAS,PAS_CRD_ARR,BE_EBOS_ES_LEAL,2019,39714,avia_par_be
PAS,PAS_CRD_ARR,BE_EBOS_ES_LEMG,2019,37593,avia_par_be
PAS,PAS_CRD_ARR,BE_EBOS_ES_LEPA,2019,10657,avia_par_be
PAS,PAS_CRD_ARR,BE_EBOS_TR_LTAI,2019,9705,avia_par_be
PAS,PAS_CRD_ARR,BE_EBOS_TR_LTBY,2019,11995,avia_par_be
PAS,PAS_CRD_ARR,BG_LBBG_BE_EBBR,2019,22039,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_BY_UMMS,2019,23185,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_CZ_LKPR,2019,78331,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_CZ_LKTB,2019,26049,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_DE_EDDL,2019,21853,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_DE_EDDP,2019,21803,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_FI_EFHK,2019,21545,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_IE_EIDW,2019,25700,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_IL_LLBG,2019,67791,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_NO_ENGM,2019,20396,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_PL_EPKT,2019,61233,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_PL_EPPO,2019,22839,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_PL_EPWA,2019,47429,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_RU_ULLI,2019,43245,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_RU_UUDD,2019,113636,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_RU_UUEE,2019,49721,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_RU_UUWW,2019,32167,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_SK_LZIB,2019,22610,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_UK_EGBB,2019,28403,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_UK_EGCC,2019,52185,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_UK_EGGW,2019,49093,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBBG_UK_EGKK,2019,25140,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_AT_LOWW,2019,174630,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_BE_EBCI,2019,84825,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_BG_LBWN,2019,128600,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_CY_LCLK,2019,51471,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_DE_EDDB,2019,56260,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_DE_EDDF,2019,224153,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_DE_EDDM,2019,129893,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_DE_EDJA,2019,47193,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_DE_EDLW,2019,59222,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_EL_LGAV,2019,119630,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_ES_LEBL,2019,88001,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_ES_LEMD,2019,91539,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_FR_LFOB,2019,41259,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_FR_LFPG,2019,62612,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_IL_LLBG,2019,137622,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_IT_LIME,2019,108114,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_IT_LIRA,2019,48243,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_IT_LIRF,2019,63636,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_NL_EHAM,2019,66562,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_NL_EHEH,2019,70376,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_PL_EPWA,2019,52898,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_QA_OTHH,2019,45697,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_RU_UUEE,2019,59817,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_TR_LTFM,2019,78055,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_UK_EGGW,2019,168016,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_UK_EGKK,2019,64097,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_UK_EGLL,2019,83817,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBSF_UK_EGSS,2019,137086,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_AT_LOWW,2019,61098,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_BE_EBBR,2019,11076,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_BG_LBSF,2019,131080,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_CY_LCLK,2019,16666,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_CZ_LKPR,2019,23885,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_DE_EDDB,2019,25356,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_DE_EDDF,2019,19949,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_DE_EDDH,2019,23722,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_DE_EDDK,2019,26142,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_DE_EDDL,2019,32340,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_DE_EDDM,2019,11810,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_DE_EDDP,2019,25569,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_DE_EDDS,2019,17571,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_DE_EDDV,2019,22858,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_DE_EDJA,2019,19229,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_DE_EDLW,2019,18185,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_EE_EETN,2019,10631,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_FI_EFHK,2019,10890,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_IL_LLBG,2019,48055,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_IT_LIME,2019,12331,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_NL_EHEH,2019,17958,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_PL_EPKT,2019,27078,avia_par_bg
PAS,PAS_CRD_ARR,BG_LBWN_PL_EPPO,2019,15581,avia_par_bg
