ranking,type,route_code,passengers,route_name,origin_airport_code,origin_airport_country,origin_airport_icao,origin_airport_name,destination_airport_code,destination_airport_country,destination_airport_icao,destination_airport_name
3691,international,RO_LRTR_TR_LTAI,18626,TIMISOARA/TRAIAN VUIA airport - ANTALYA airport,RO_LRTR,RO,LRTR,TIMISOARA/TRAIAN VUIA airport,TR_LTAI,TR,LTAI,ANTALYA airport
3692,international,LT_EYKA_UK_EGGD,18621,KAUNAS INTL airport - BRISTOL airport,LT_EYKA,LT,EYKA,KAUNAS INTL airport,UK_EGGD,UK,EGGD,BRISTOL airport
3693,international,ES_LEVC_IT_LIPQ,18607,VALENCIA airport - TRIESTE/RONCHI DEI LEGIONARI airport,ES_LEVC,ES,LEVC,VALENCIA airport,IT_LIPQ,IT,LIPQ,TRIESTE/RONCHI DEI LEGIONARI airport
3694,international,DE_EDJA_RO_LROP,18559,MEMMINGEN airport - BUCURESTI/HENRI COANDA airport,DE_EDJA,DE,EDJA,MEMMINGEN airport,RO_LROP,RO,LROP,BUCURESTI/HENRI COANDA airport
3695,domestic,TR_LTBJ_TR_LTCO,18533,IZMIR/ADNAN MENDERES airport - AGRI/AHMED-I HANI airport,TR_LTBJ,TR,LTBJ,IZMIR/ADNAN MENDERES airport,TR_LTCO,TR,LTCO,AGRI/AHMED-I HANI airport
3696,international,IT_LIPE_RO_LRTR,18505,BOLOGNA/BORGO PANIGALE airport - TIMISOARA/TRAIAN VUIA airport,IT_LIPE,IT,LIPE,BOLOGNA/BORGO PANIGALE airport,RO_LRTR,RO,LRTR,TIMISOARA/TRAIAN VUIA airport
3697,international,EL_LGKF_UK_EGSS,18475,KEFALLINIA/ANNA POLLATOU airport - LONDON STANSTED airport,EL_LGKF,EL,LGKF,KEFALLINIA/ANNA POLLATOU airport,UK_EGSS,UK,EGSS,LONDON STANSTED airport
3698,international,EL_LGSR_IT_LIPZ,18458,SANTORINI airport - VENEZIA/TESSERA airport,EL_LGSR,EL,LGSR,SANTORINI airport,IT_LIPZ,IT,LIPZ,VENEZIA/TESSERA airport
3699,domestic,DE_EDDM_DE_ETNL,18427,MUENCHEN airport - LAAGE airport,DE_EDDM,DE,EDDM,MUENCHEN airport,DE_ETNL,DE,ETNL,LAAGE airport
3700,international,SK_LZIB_UK_EGPH,18418,BRATISLAVA/M.R.STEFANIK airport - EDINBURGH airport,SK_LZIB,SK,LZIB,BRATISLAVA/M.R.STEFANIK airport,UK_EGPH,UK,EGPH,EDINBURGH airport
3701,international,AT_LOWW_RO_LRIA,18403,WIEN-SCHWECHAT airport - IASI airport,AT_LOWW,AT,LOWW,WIEN-SCHWECHAT airport,RO_LRIA,RO,LRIA,IASI airport
3702,international,BE_EBCI_ME_LYPG,18401,CHARLEROI/BRUSSELS SOUTH airport - PODGORICA airport,BE_EBCI,BE,EBCI,CHARLEROI/BRUSSELS SOUTH airport,ME_LYPG,ME,LYPG,PODGORICA airport
3703,domestic,SE_ESGT_SE_ESSB,18400,TROLLHATTAN-VANERSBORG airport - STOCKHOLM/BROMMA airport,SE_ESGT,SE,ESGT,TROLLHATTAN-VANERSBORG airport,SE_ESSB,SE,ESSB,STOCKHOLM/BROMMA airport
3704,international,DE_EDDB_ME_LYPG,18383,BERLIN-BRANDENBURG airport - PODGORICA airport,DE_EDDB,DE,EDDB,BERLIN-BRANDENBURG airport,ME_LYPG,ME,LYPG,PODGORICA airport
3705,international,ES_LEXJ_HU_LHBP,18350,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,ES_LEXJ,ES,LEXJ,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport,HU_LHBP,HU,LHBP,BUDAPEST/LISZT FERENC INTERNATIONAL airport
3706,international,DE_EDDF_IT_LIMJ,18287,FRANKFURT/MAIN airport - GENOVA/SESTRI airport,DE_EDDF,DE,EDDF,FRANKFURT/MAIN airport,IT_LIMJ,IT,LIMJ,GENOVA/SESTRI airport
3707,international,DE_EDDL_TR_LTFH,18287,DUESSELDORF airport - SAMSUN/CARSAMBA airport,DE_EDDL,DE,EDDL,DUESSELDORF airport,TR_LTFH,TR,LTFH,SAMSUN/CARSAMBA airport
3708,international,IT_LIBP_RO_LROP,18271,PESCARA airport - BUCURESTI/HENRI COANDA airport,IT_LIBP,IT,LIBP,PESCARA airport,RO_LROP,RO,LROP,BUCURESTI/HENRI COANDA airport
3709,international,AT_LOWI_UK_EGCC,18251,INNSBRUCK airport - MANCHESTER airport,AT_LOWI,AT,LOWI,INNSBRUCK airport,UK_EGCC,UK,EGCC,MANCHESTER airport
3710,international,BE_EBCI_FR_LFMU,18227,CHARLEROI/BRUSSELS SOUTH airport - BEZIERS-VIAS airport,BE_EBCI,BE,EBCI,CHARLEROI/BRUSSELS SOUTH airport,FR_LFMU,FR,LFMU,BEZIERS-VIAS airport
3711,international,DE_EDSB_PT_LPPR,18203,KARLSRUHE/BADEN-BADEN airport - PORTO airport,DE_EDSB,DE,EDSB,KARLSRUHE/BADEN-BADEN airport,PT_LPPR,PT,LPPR,PORTO airport
3712,international,BE_EBCI_IT_LICB,18172,CHARLEROI/BRUSSELS SOUTH airport - COMISO airport,BE_EBCI,BE,EBCI,CHARLEROI/BRUSSELS SOUTH airport,IT_LICB,IT,LICB,COMISO airport
3713,domestic,PT_LPGR_PT_LPLA,18141,GRACIOSA airport - LAJES airport,PT_LPGR,PT,LPGR,GRACIOSA airport,PT_LPLA,PT,LPLA,LAJES airport
3714,international,ES_GCRR_UK_EGHH,18136,LANZAROTE airport - BOURNEMOUTH airport,ES_GCRR,ES,GCRR,LANZAROTE airport,UK_EGHH,UK,EGHH,BOURNEMOUTH airport
3715,domestic,PT_LPPI_PT_LPPT,18133,PICO airport - LISBOA airport,PT_LPPI,PT,LPPI,PICO airport,PT_LPPT,PT,LPPT,LISBOA airport
3716,domestic,PL_EPKK_PL_EPSC,18131,KRAKOW/BALICE airport - SZCZECIN/GOLENIOW airport,PL_EPKK,PL,EPKK,KRAKOW/BALICE airport,PL_EPSC,PL,EPSC,SZCZECIN/GOLENIOW airport
3717,domestic,UK_EGAE_UK_EGSS,18125,LONDONDERRY/EGLINTON airport - LONDON STANSTED airport,UK_EGAE,UK,EGAE,LONDONDERRY/EGLINTON airport,UK_EGSS,UK,EGSS,LONDON STANSTED airport
3718,international,DE_EDDW_PT_LPPR,18089,BREMEN airport - PORTO airport,DE_EDDW,DE,EDDW,BREMEN airport,PT_LPPR,PT,LPPR,PORTO airport
3719,international,LT_EYKA_NO_ENBR,18078,KAUNAS INTL airport - BERGEN/FLESLAND airport,LT_EYKA,LT,EYKA,KAUNAS INTL airport,NO_ENBR,NO,ENBR,BERGEN/FLESLAND airport
3720,international,IT_LIPE_RO_LRIA,18075,BOLOGNA/BORGO PANIGALE airport - IASI airport,IT_LIPE,IT,LIPE,BOLOGNA/BORGO PANIGALE airport,RO_LRIA,RO,LRIA,IASI airport
3721,international,BG_LBWN_PL_EPWA,18070,VARNA airport - WARSZAWA/CHOPINA airport,BG_LBWN,BG,LBWN,VARNA airport,PL_EPWA,PL,EPWA,WARSZAWA/CHOPINA airport
3722,international,BG_LBWN_NL_EHEH,17977,VARNA airport - EINDHOVEN airport,BG_LBWN,BG,LBWN,VARNA airport,NL_EHEH,NL,EHEH,EINDHOVEN airport
3723,international,DE_EDSB_EL_LGTS,17973,KARLSRUHE/BADEN-BADEN airport - THESSALONIKI/MAKEDONIA airport,DE_EDSB,DE,EDSB,KARLSRUHE/BADEN-BADEN airport,EL_LGTS,EL,LGTS,THESSALONIKI/MAKEDONIA airport
3724,international,IT_LIPE_RO_LRCV,17966,BOLOGNA/BORGO PANIGALE airport - CRAIOVA airport,IT_LIPE,IT,LIPE,BOLOGNA/BORGO PANIGALE airport,RO_LRCV,RO,LRCV,CRAIOVA airport
3725,domestic,ES_GCLP_ES_LEGR,17951,GRAN CANARIA airport - GRANADA/JAEN/FEDERICO GARCIA LORCA airport,ES_GCLP,ES,GCLP,GRAN CANARIA airport,ES_LEGR,ES,LEGR,GRANADA/JAEN/FEDERICO GARCIA LORCA airport
3726,international,MT_LMML_SK_LZIB,17947,LUQA airport - BRATISLAVA/M.R.STEFANIK airport,MT_LMML,MT,LMML,LUQA airport,SK_LZIB,SK,LZIB,BRATISLAVA/M.R.STEFANIK airport
3727,international,AT_LOWS_UK_EGCC,17946,SALZBURG airport - MANCHESTER airport,AT_LOWS,AT,LOWS,SALZBURG airport,UK_EGCC,UK,EGCC,MANCHESTER airport
3728,international,ES_LEGE_PL_EPKK,17937,GIRONA airport - KRAKOW/BALICE airport,ES_LEGE,ES,LEGE,GIRONA airport,PL_EPKK,PL,EPKK,KRAKOW/BALICE airport
3729,international,BG_LBWN_DE_EDLW,17918,VARNA airport - DORTMUND airport,BG_LBWN,BG,LBWN,VARNA airport,DE_EDLW,DE,EDLW,DORTMUND airport
3730,international,EL_LGSR_NL_EHAM,17905,SANTORINI airport - AMSTERDAM/SCHIPHOL airport,EL_LGSR,EL,LGSR,SANTORINI airport,NL_EHAM,NL,EHAM,AMSTERDAM/SCHIPHOL airport
3731,international,RO_LRIA_UK_EGGP,17905,IASI airport - LIVERPOOL airport,RO_LRIA,RO,LRIA,IASI airport,UK_EGGP,UK,EGGP,LIVERPOOL airport
3732,international,ES_GCRR_UK_EGPK,17892,LANZAROTE airport - PRESTWICK airport,ES_GCRR,ES,GCRR,LANZAROTE airport,UK_EGPK,UK,EGPK,PRESTWICK airport
3733,international,DE_EDJA_RO_LRSV,17885,MEMMINGEN airport - SUCEAVA/STEFAN CEL MARE airport,DE_EDJA,DE,EDJA,MEMMINGEN airport,RO_LRSV,RO,LRSV,SUCEAVA/STEFAN CEL MARE airport
3734,international,HR_LDPL_UK_EGSS,17868,PULA airport - LONDON STANSTED airport,HR_LDPL,HR,LDPL,PULA airport,UK_EGSS,UK,EGSS,LONDON STANSTED airport
3735,international,DE_EDJA_ES_GCTS,17779,MEMMINGEN airport - TENERIFE SUR/REINA SOFIA airport,DE_EDJA,DE,EDJA,MEMMINGEN airport,ES_GCTS,ES,GCTS,TENERIFE SUR/REINA SOFIA airport
3736,international,SK_LZIB_UK_EGNM,17774,BRATISLAVA/M.R.STEFANIK airport - LEEDS BRADFORD airport,SK_LZIB,SK,LZIB,BRATISLAVA/M.R.STEFANIK airport,UK_EGNM,UK,EGNM,LEEDS BRADFORD airport
3737,international,DE_EDLV_EE_EETN,17770,NIEDERRHEIN airport - LENNART MERI TALLINN airport,DE_EDLV,DE,EDLV,NIEDERRHEIN airport,EE_EETN,EE,EETN,LENNART MERI TALLINN airport
3738,international,DE_EDSB_RS_LYBE,17764,KARLSRUHE/BADEN-BADEN airport - BEOGRAD/NIKOLA TESLA airport,DE_EDSB,DE,EDSB,KARLSRUHE/BADEN-BADEN airport,RS_LYBE,RS,LYBE,BEOGRAD/NIKOLA TESLA airport
3739,international,FR_LFLC_PT_LPPR,17750,CLERMONT-FERRAND-AUVERGNE airport - PORTO airport,FR_LFLC,FR,LFLC,CLERMONT-FERRAND-AUVERGNE airport,PT_LPPR,PT,LPPR,PORTO airport
3740,domestic,DE_EDDF_DE_EDLP,17736,FRANKFURT/MAIN airport - PADERBORN/LIPPSTADT airport,DE_EDDF,DE,EDDF,FRANKFURT/MAIN airport,DE_EDLP,DE,EDLP,PADERBORN/LIPPSTADT airport
3741,domestic,FR_SOCA_FR_SOOA,17727,CAYENNE-ROCHAMBEAU airport - MARIPASOULA airport,FR_SOCA,FR,SOCA,CAYENNE-ROCHAMBEAU airport,FR_SOOA,FR,SOOA,MARIPASOULA airport
3742,international,DE_EDDW_LT_EYVI,17725,BREMEN airport - VILNIUS INTL airport,DE_EDDW,DE,EDDW,BREMEN airport,LT_EYVI,LT,EYVI,VILNIUS INTL airport
3743,international,DE_EDFH_IT_LIRN,17690,FRANKFURT-HAHN airport - NAPOLI/CAPODICHINO airport,DE_EDFH,DE,EDFH,FRANKFURT-HAHN airport,IT_LIRN,IT,LIRN,"NAPOLI/CAPODICHINO airport"
3744,international,IT_LIRA_RO_LRIA,17686,ROMA/CIAMPINO airport - IASI airport,IT_LIRA,IT,LIRA,ROMA/CIAMPINO airport,RO_LRIA,RO,LRIA,IASI airport
3745,domestic,ES_LEBB_ES_LEGR,17654,BILBAO airport - GRANADA/JAEN/FEDERICO GARCIA LORCA airport,ES_LEBB,ES,LEBB,BILBAO airport,ES_LEGR,ES,LEGR,GRANADA/JAEN/FEDERICO GARCIA LORCA airport
3746,international,FR_LFMK_UK_EGCC,17599,CARCASSONNE-SALVAZA airport - MANCHESTER airport,FR_LFMK,FR,LFMK,CARCASSONNE-SALVAZA airport,UK_EGCC,UK,EGCC,MANCHESTER airport
3747,international,PT_LPFR_UK_EGAC,17597,FARO airport - BELFAST/CITY airport,PT_LPFR,PT,LPFR,FARO airport,UK_EGAC,UK,EGAC,BELFAST/CITY airport
3748,international,ES_LEVT_IT_LIME,17593,VITORIA airport - BERGAMO/ORIO AL SERIO airport,ES_LEVT,ES,LEVT,VITORIA airport,IT_LIME,IT,LIME,BERGAMO/ORIO AL SERIO airport
3749,international,FR_LFOK_PT_LPPR,17583,CHALONS-VATRY airport - PORTO airport,FR_LFOK,FR,LFOK,CHALONS-VATRY airport,PT_LPPR,PT,LPPR,PORTO airport
3750,international,DE_EDLV_IT_LIBD,17579,NIEDERRHEIN airport - BARI/PALESE airport,DE_EDLV,DE,EDLV,NIEDERRHEIN airport,IT_LIBD,IT,LIBD,BARI/PALESE airport
3751,domestic,IT_LICB_IT_LIRF,17577,COMISO airport - ROMA/FIUMICINO airport,IT_LICB,IT,LICB,COMISO airport,IT_LIRF,IT,LIRF,ROMA/FIUMICINO airport
3752,international,EL_LGKL_UK_EGKK,17576,KALAMATA airport - LONDON GATWICK airport,EL_LGKL,EL,LGKL,KALAMATA airport,UK_EGKK,UK,EGKK,LONDON GATWICK airport
3753,domestic,TR_LTBA_TR_LTCF,17553,ISTANBUL/ATATURK airport - KARS/HARAKANI airport,TR_LTBA,TR,LTBA,ISTANBUL/ATATURK airport,TR_LTCF,TR,LTCF,KARS/HARAKANI airport
3754,international,NL_EHEH_RO_LRIA,17549,EINDHOVEN airport - IASI airport,NL_EHEH,NL,EHEH,EINDHOVEN airport,RO_LRIA,RO,LRIA,IASI airport
3755,international,BG_LBWN_DE_EDDS,17531,VARNA airport - STUTTGART airport,BG_LBWN,BG,LBWN,VARNA airport,DE_EDDS,DE,EDDS,STUTTGART airport
3756,international,PL_EPRZ_UK_EGGD,17526,RZESZOW/JASIONKA airport - BRISTOL airport,PL_EPRZ,PL,EPRZ,RZESZOW/JASIONKA airport,UK_EGGD,UK,EGGD,BRISTOL airport
3757,international,DE_EDFH_IT_LICA,17524,FRANKFURT-HAHN airport - LAMEZIA TERME airport,DE_EDFH,DE,EDFH,FRANKFURT-HAHN airport,IT_LICA,IT,LICA,LAMEZIA TERME airport
3758,international,ES_LEJR_UK_EGKK,17506,JEREZ airport - LONDON GATWICK airport,ES_LEJR,ES,LEJR,JEREZ airport,UK_EGKK,UK,EGKK,LONDON GATWICK airport
3759,domestic,FR_LFBO_FR_LFRB,17501,TOULOUSE/BLAGNAC airport - BREST-BRETAGNE airport,FR_LFBO,FR,LFBO,TOULOUSE/BLAGNAC airport,FR_LFRB,FR,LFRB,BREST-BRETAGNE airport
3760,international,ES_LEBL_HU_LHDC,17495,BARCELONA/EL PRAT airport - DEBRECEN airport,ES_LEBL,ES,LEBL,BARCELONA/EL PRAT airport,HU_LHDC,HU,LHDC,DEBRECEN airport
3761,international,PL_EPWR_UK_EGCN,17494,WROCLAW/STRACHOWICE airport - DONCASTER SHEFFIELD airport,PL_EPWR,PL,EPWR,WROCLAW/STRACHOWICE airport,UK_EGCN,UK,EGCN,DONCASTER SHEFFIELD airport
3762,international,DE_EDLP_EL_LGIR,17437,PADERBORN/LIPPSTADT airport - IRAKLION/NIKOS KAZANTZAKIS airport,DE_EDLP,DE,EDLP,PADERBORN/LIPPSTADT airport,EL_LGIR,EL,LGIR,IRAKLION/NIKOS KAZANTZAKIS airport
3763,international,HU_LHBP_MK_LWSK,17418,BUDAPEST/LISZT FERENC INTERNATIONAL airport - SKOPJE airport,HU_LHBP,HU,LHBP,BUDAPEST/LISZT FERENC INTERNATIONAL airport,MK_LWSK,MK,LWSK,SKOPJE airport
3764,international,DE_EDLV_ES_LEVC,17416,NIEDERRHEIN airport - VALENCIA airport,DE_EDLV,DE,EDLV,NIEDERRHEIN airport,ES_LEVC,ES,LEVC,VALENCIA airport
3765,international,ME_LYTV_UK_EGKK,17397,TIVAT airport - LONDON GATWICK airport,ME_LYTV,ME,LYTV,TIVAT airport,UK_EGKK,UK,EGKK,LONDON GATWICK airport
3766,international,DE_EDSB_IT_LIBD,17396,KARLSRUHE/BADEN-BADEN airport - BARI/PALESE airport,DE_EDSB,DE,EDSB,KARLSRUHE/BADEN-BADEN airport,IT_LIBD,IT,LIBD,BARI/PALESE airport
3767,international,TR_LTBS_UK_EGAA,17387,MUGLA/DALAMAN airport - BELFAST/ALDERGROVE airport,TR_LTBS,TR,LTBS,MUGLA/DALAMAN airport,UK_EGAA,UK,EGAA,BELFAST/ALDERGROVE airport
3768,international,IT_LIPE_LT_EYKA,17385,BOLOGNA/BORGO PANIGALE airport - KAUNAS INTL airport,IT_LIPE,IT,LIPE,BOLOGNA/BORGO PANIGALE airport,LT_EYKA,LT,EYKA,KAUNAS INTL airport
3769,international,CY_LCPH_SK_LZIB,17379,PAFOS/INTL airport - BRATISLAVA/M.R.STEFANIK airport,CY_LCPH,CY,LCPH,PAFOS/INTL airport,SK_LZIB,SK,LZIB,BRATISLAVA/M.R.STEFANIK airport
3770,domestic,ES_LEVT_ES_LEZL,17365,VITORIA airport - SEVILLA airport,ES_LEVT,ES,LEVT,VITORIA airport,ES_LEZL,ES,LEZL,SEVILLA airport
3771,international,ES_LEVC_RO_LRTR,17351,VALENCIA airport - TIMISOARA/TRAIAN VUIA airport,ES_LEVC,ES,LEVC,VALENCIA airport,RO_LRTR,RO,LRTR,TIMISOARA/TRAIAN VUIA airport
3772,international,ES_LEAL_UK_EGHQ,17339,ALICANTE airport - NEWQUAY airport,ES_LEAL,ES,LEAL,ALICANTE airport,UK_EGHQ,UK,EGHQ,NEWQUAY airport
3773,domestic,UK_EGLC_UK_EGTE,17307,LONDON/CITY airport - EXETER airport,UK_EGLC,UK,EGLC,LONDON/CITY airport,UK_EGTE,UK,EGTE,EXETER airport
3774,international,FR_LFBT_IE_EIDW,17286,TARBES LOURDES PYRENEES airport - DUBLIN airport,FR_LFBT,FR,LFBT,TARBES LOURDES PYRENEES airport,IE_EIDW,IE,EIDW,DUBLIN airport
3775,international,FR_LFOB_RO_LRCV,17273,BEAUVAIS-TILLE airport - CRAIOVA airport,FR_LFOB,FR,LFOB,BEAUVAIS-TILLE airport,RO_LRCV,RO,LRCV,CRAIOVA airport
3776,international,IT_LIMC_ME_LYPG,17268,MILANO/MALPENSA airport - PODGORICA airport,IT_LIMC,IT,LIMC,MILANO/MALPENSA airport,ME_LYPG,ME,LYPG,PODGORICA airport
3777,international,DE_EDDH_ES_LEJR,17242,HAMBURG airport - JEREZ airport,DE_EDDH,DE,EDDH,HAMBURG airport,ES_LEJR,ES,LEJR,JEREZ airport
3778,international,DE_EDFH_IT_LIEE,17242,FRANKFURT-HAHN airport - CAGLIARI/ELMAS airport,DE_EDFH,DE,EDFH,FRANKFURT-HAHN airport,IT_LIEE,IT,LIEE,CAGLIARI/ELMAS airport
3779,international,EL_LGZA_UK_EGNT,17242,ZAKINTHOS/DIONISIOS SOLOMOS airport - NEWCASTLE airport,EL_LGZA,EL,LGZA,ZAKINTHOS/DIONISIOS SOLOMOS airport,UK_EGNT,UK,EGNT,NEWCASTLE airport
3780,domestic,UK_EGPF_UK_EGTE,17236,GLASGOW airport - EXETER airport,UK_EGPF,UK,EGPF,GLASGOW airport,UK_EGTE,UK,EGTE,EXETER airport
3781,international,BE_EBCI_RO_LRIA,17229,CHARLEROI/BRUSSELS SOUTH airport - IASI airport,BE_EBCI,BE,EBCI,CHARLEROI/BRUSSELS SOUTH airport,RO_LRIA,RO,LRIA,IASI airport
3782,international,ES_LEXJ_UK_EGPH,17224,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - EDINBURGH airport,ES_LEXJ,ES,LEXJ,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport,UK_EGPH,UK,EGPH,EDINBURGH airport
3783,international,HR_LDPL_UK_EGCC,17224,PULA airport - MANCHESTER airport,HR_LDPL,HR,LDPL,PULA airport,UK_EGCC,UK,EGCC,MANCHESTER airport
3784,international,BE_EBBR_RO_LRBC,17213,BRUSSELS airport - BACAU airport,BE_EBBR,BE,EBBR,BRUSSELS airport,RO_LRBC,RO,LRBC,BACAU airport
3785,international,BE_EBCI_ES_LEZG,17208,CHARLEROI/BRUSSELS SOUTH airport - ZARAGOZA airport,BE_EBCI,BE,EBCI,CHARLEROI/BRUSSELS SOUTH airport,ES_LEZG,ES,LEZG,ZARAGOZA airport
3786,international,ES_LEAS_UK_EGKK,17200,ASTURIAS airport - LONDON GATWICK airport,ES_LEAS,ES,LEAS,ASTURIAS airport,UK_EGKK,UK,EGKK,LONDON GATWICK airport
3787,international,DE_EDDM_TR_LTFE,17176,MUENCHEN airport - MUGLA/MILAS-BODRUM airport,DE_EDDM,DE,EDDM,MUENCHEN airport,TR_LTFE,TR,LTFE,MUGLA/MILAS-BODRUM airport
3788,international,ES_GCLP_NL_EHGG,17174,GRAN CANARIA airport - GRONINGEN/EELDE airport,ES_GCLP,ES,GCLP,GRAN CANARIA airport,NL_EHGG,NL,EHGG,GRONINGEN/EELDE airport
3789,international,BE_EBLG_ES_GCTS,17156,LIEGE airport - TENERIFE SUR/REINA SOFIA airport,BE_EBLG,BE,EBLG,LIEGE airport,ES_GCTS,ES,GCTS,TENERIFE SUR/REINA SOFIA airport
3790,domestic,TR_LTAR_TR_LTBJ,17154,SIVAS/NURI DEMIRAG airport - IZMIR/ADNAN MENDERES airport,TR_LTAR,TR,LTAR,SIVAS/NURI DEMIRAG airport,TR_LTBJ,TR,LTBJ,IZMIR/ADNAN MENDERES airport
3791,international,EL_LGRP_SK_LZIB,17143,RODOS/DIAGORAS airport - BRATISLAVA/M.R.STEFANIK airport,EL_LGRP,EL,LGRP,RODOS/DIAGORAS airport,SK_LZIB,SK,LZIB,BRATISLAVA/M.R.STEFANIK airport
3792,international,DE_EDJA_ES_LEMG,17131,MEMMINGEN airport - MALAGA/COSTA DEL SOL airport,DE_EDJA,DE,EDJA,MEMMINGEN airport,ES_LEMG,ES,LEMG,MALAGA/COSTA DEL SOL airport
3793,international,DE_EDDW_PT_LPFR,17118,BREMEN airport - FARO airport,DE_EDDW,DE,EDDW,BREMEN airport,PT_LPFR,PT,LPFR,FARO airport
3794,international,ES_LEMD_RO_LRTR,17115,ADOLFO SUAREZ MADRID-BARAJAS airport - TIMISOARA/TRAIAN VUIA airport,ES_LEMD,ES,LEMD,ADOLFO SUAREZ MADRID-BARAJAS airport,RO_LRTR,RO,LRTR,TIMISOARA/TRAIAN VUIA airport
3795,domestic,FR_TFFJ_FR_TFFR,17101,SAINT BARTHELEMY FRENCH ANTILLES airport - POINTE-A-PITRE LE RAIZET GUADELOUPE airport,FR_TFFJ,FR,TFFJ,SAINT BARTHELEMY FRENCH ANTILLES airport,FR_TFFR,FR,TFFR,POINTE-A-PITRE LE RAIZET GUADELOUPE airport
3796,international,DE_EDSB_ES_LEZL,17012,KARLSRUHE/BADEN-BADEN airport - SEVILLA airport,DE_EDSB,DE,EDSB,KARLSRUHE/BADEN-BADEN airport,ES_LEZL,ES,LEZL,SEVILLA airport
3797,international,ES_LEPA_IE_EINN,16986,PALMA DE MALLORCA airport - SHANNON airport,ES_LEPA,ES,LEPA,PALMA DE MALLORCA airport,IE_EINN,IE,EINN,SHANNON airport
3798,international,ES_LEBL_RO_LRTR,16975,BARCELONA/EL PRAT airport - TIMISOARA/TRAIAN VUIA airport,ES_LEBL,ES,LEBL,BARCELONA/EL PRAT airport,RO_LRTR,RO,LRTR,TIMISOARA/TRAIAN VUIA airport
3799,international,ES_GCLA_NL_EHAM,16963,LA PALMA airport - AMSTERDAM/SCHIPHOL airport,ES_GCLA,ES,GCLA,LA PALMA airport,NL_EHAM,NL,EHAM,AMSTERDAM/SCHIPHOL airport
3800,international,ES_LEGE_UK_EGNX,16955,GIRONA airport - EAST MIDLANDS airport,ES_LEGE,ES,LEGE,GIRONA airport,UK_EGNX,UK,EGNX,EAST MIDLANDS airport
3801,international,BE_EBCI_RO_LRCV,16923,CHARLEROI/BRUSSELS SOUTH airport - CRAIOVA airport,BE_EBCI,BE,EBCI,CHARLEROI/BRUSSELS SOUTH airport,RO_LRCV,RO,LRCV,CRAIOVA airport
3802,international,BG_LBSF_DE_EDSB,16870,SOFIA airport - KARLSRUHE/BADEN-BADEN airport,BG_LBSF,BG,LBSF,SOFIA airport,DE_EDSB,DE,EDSB,KARLSRUHE/BADEN-BADEN airport
3803,domestic,IT_LIEA_IT_LIPZ,16832,ALGHERO/FERTILIA airport - VENEZIA/TESSERA airport,IT_LIEA,IT,LIEA,ALGHERO/FERTILIA airport,IT_LIPZ,IT,LIPZ,VENEZIA/TESSERA airport
3804,international,IT_LIME_PL_EPPO,16734,BERGAMO/ORIO AL SERIO airport - POZNAN/LAWICA airport,IT_LIME,IT,LIME,BERGAMO/ORIO AL SERIO airport,PL_EPPO,PL,EPPO,POZNAN/LAWICA airport
3805,international,DE_EDJA_EL_LGTS,16669,MEMMINGEN airport - THESSALONIKI/MAKEDONIA airport,DE_EDJA,DE,EDJA,MEMMINGEN airport,EL_LGTS,EL,LGTS,THESSALONIKI/MAKEDONIA airport
3806,international,DE_EDDB_IE_EIKY,16664,BERLIN-BRANDENBURG airport - KERRY airport,DE_EDDB,DE,EDDB,BERLIN-BRANDENBURG airport,IE_EIKY,IE,EIKY,KERRY airport
3807,international,PL_EPKK_SE_ESMS,16661,KRAKOW/BALICE airport - MALMO airport,PL_EPKK,PL,EPKK,KRAKOW/BALICE airport,SE_ESMS,SE,ESMS,MALMO airport
3808,domestic,UK_EGPH_UK_EGSH,16635,EDINBURGH airport - NORWICH airport,UK_EGPH,UK,EGPH,EDINBURGH airport,UK_EGSH,UK,EGSH,NORWICH airport
3809,international,BA_LQTZ_SE_ESMX,16624,TUZLA airport - VAXJO/KRONOBERG airport,BA_LQTZ,BA,LQTZ,TUZLA airport,SE_ESMX,SE,ESMX,VAXJO/KRONOBERG airport
3810,international,DE_EDFH_ES_LEST,16610,FRANKFURT-HAHN airport - SANTIAGO airport,DE_EDFH,DE,EDFH,FRANKFURT-HAHN airport,ES_LEST,ES,LEST,SANTIAGO airport
3811,international,ES_LEAM_UK_EGBB,16600,ALMERIA airport - BIRMINGHAM airport,ES_LEAM,ES,LEAM,ALMERIA airport,UK_EGBB,UK,EGBB,BIRMINGHAM airport
3812,domestic,DE_EDDH_DE_EDDR,16599,HAMBURG airport - SAARBRUECKEN airport,DE_EDDH,DE,EDDH,HAMBURG airport,DE_EDDR,DE,EDDR,SAARBRUECKEN airport
3813,international,ES_LEGR_UK_EGCC,16577,GRANADA/JAEN/FEDERICO GARCIA LORCA airport - MANCHESTER airport,ES_LEGR,ES,LEGR,GRANADA/JAEN/FEDERICO GARCIA LORCA airport,UK_EGCC,UK,EGCC,MANCHESTER airport
3814,international,MT_LMML_UK_EGHH,16572,LUQA airport - BOURNEMOUTH airport,MT_LMML,MT,LMML,LUQA airport,UK_EGHH,UK,EGHH,BOURNEMOUTH airport
